mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
14,12.850000000000364,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5786694163949206,0.3635567577691382,0.4947716957491374,0.6842076212342149
15,7.860000000000582,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5622617297488174,0.33973567711331043,0.5071869354261207,0.709840446964614
16,19.69000000000051,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7017275464593274,0.42439645990314134,0.47191443213763057,0.6412916770946099
17,3.110000000000582,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.011546146401029356,0.006480092875317145,0.6117922092853652,0.927036169701941
18,5.119999999998981,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.01714124579527454,0.01017158093620818,0.6104217511768198,0.9239952676848748
19,3.3400000000001455,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.029712323002257568,0.014280712315817734,0.6097822343142734,0.9226531047554017
20,5.799999999999272,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04384229737104983,0.021042708735168336,0.6074228077832112,0.917922404482454
21,5.770000000000437,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0673126167946172,0.043132272880667566,0.6028267011095803,0.9063752218970252
22,11.69000000000051,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09691878284610889,0.06122522698335153,0.5976290200125818,0.8953581418466835
23,7.860000000000582,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.08557915049110709,0.053074281724589945,0.6000081906529124,0.9000823183545599
24,19.75,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.12447454365522104,0.07676409977161636,0.5931782693871673,0.8854793956678134
25,3.139999999999418,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07671438980373946,0.04669078934119919,0.5949505361737064,0.8910172588297156
26,3.1900000000005093,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07671498225163598,0.046691049244469984,0.5949504121167049,0.8910170203416029
27,3.3800000000010186,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.19550097317800497,0.10151815267930553,0.575945602843815,0.8600088593802931
28,3.360000000000582,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.19550224625353674,0.10151893146688051,0.575945292955473,0.8600082221232402
29,5.6200000000008,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4033779735378934,0.2632613139263751,0.5339089668993847,0.7566763912700606
30,5.440000000000509,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.40338068724304466,0.26326306486661866,0.5339083380778238,0.75667509600792
31,7.799999999999272,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5081218168817097,0.30520787721696063,0.5157301038362092,0.73787957873421
32,8.18999999999869,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5081248820715085,0.30520962871361434,0.5157294777132976,0.7378781860962405
33,3.069999999999709,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.019244688603342608,0.01168343826772611,0.6098947706228589,0.9229476665917244
34,3.109999999998763,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.019244688603342608,0.01168343826772611,0.6098947706228589,0.9229476665917244
35,3.359999999998763,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.050138129809017884,0.021840642730501347,0.607227001701014,0.9172911972815994
36,3.350000000000364,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.050138129809017884,0.021840642730501347,0.607227001701014,0.9172911972815994
37,4.25,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.10549492957847284,0.06242453767545442,0.59761912711720655,0.896788936730958
38,5.399999999999636,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.10549492957847284,0.06242453767545442,0.59761912711720655,0.896788936730958
39,7.5900000000001455,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.13508063650230928,0.08187668420260086,0.5913898250145209,0.8834124042848669
40,6.969999999999345,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.13508063650230928,0.08187668420260086,0.5913898250145209,0.8834124042848669
41,3.0900000000001455,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.002041774658629647,4.935456378406533e-4,0.6140503039450222,0.9318641772799807
42,3.030000000000655,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.002041774658629647,4.935456378406533e-4,0.6140503039450222,0.9318641772799807
43,3.219999999999345,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.005332571941312092,0.001832126223812236,0.6137758128781621,0.9311535012435344
44,3.1700000000000728,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.005332571941312092,0.001832126223812236,0.6137758128781621,0.9311535012435344
45,3.8700000000008004,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.011824745564046557,0.006723688581145915,0.6126716274909144,0.9284516511133938
46,3.7999999999992724,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.011824745564046557,0.006723688581145915,0.6126716274909144,0.9284516511133938
47,5.740000000001601,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.015031421388880695,0.008472082930690905,0.6121663092138334,0.9274448754299175
48,6.1200000000008,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.015031421388880695,0.008472082930690905,0.6121663092138334,0.9274448754299175
49,1.7099999999991269,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.032882991792183125,0.02131793044837671,0.6060840472463109,0.9137089865859964
50,1.7200000000011642,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.032882991792183125,0.02131793044837671,0.6060840472463109,0.9137089865859964
51,1.819999999999709,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.08621208185139195,0.040563377134917866,0.6019512578444765,0.8952377256005439
52,1.75,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.08621208185139195,0.040563377134917866,0.6019512578444765,0.8952377256005439
53,3.1700000000000728,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.18595111323595437,0.1165417871622424,0.5840845156505202,0.8607174015522532
54,3.179999999998472,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.18595111323595437,0.1165417871622424,0.5840845156505202,0.8607174015522532
55,3.430000000000291,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2314648477854272,0.14545871554448297,0.5737420809393693,0.8385240036388669
56,3.389999999999418,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2314648477854272,0.14545871554448297,0.5737420809393693,0.8385240036388669
57,1.6900000000005093,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.007178504777106243,0.004097383950085076,0.6127046810970059,0.9289263196474572
58,1.7700000000004366,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.007178504777106243,0.004097383950085076,0.6127046810970059,0.9289263196474572
59,1.7800000000006548,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.018859120471518498,0.008223582224558434,0.6120388694743271,0.9255598522944174
60,1.7400000000016007,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.018859120471518498,0.008223582224558434,0.6120388694743271,0.9255598522944174
61,3.1700000000000728,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.041402068842450124,0.025457857801223005,0.6082216253243131,0.9173113545755026
62,1.8999999999996362,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.041402068842450124,0.025457857801223005,0.6082216253243131,0.9173113545755026
63,3.319999999999709,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.052451745800975114,0.03407580407205002,0.6053360897206581,0.9109620887857472
64,3.359999999998763,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.052451745800975114,0.03407580407205002,0.6053360897206581,0.9109620887857472
65,1.7099999999991269,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,7.286968894141266e-4,-2.953083555181646e-4,0.6144002007648021,0.9325653426089197
66,1.7000000000007276,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,7.286968894141266e-4,-2.953083555181646e-4,0.6144002007648021,0.9325653426089197
67,1.9599999999991269,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.001923779498579914,1.3655188357875048e-4,0.6143302830147239,0.9322336968477573
68,1.7000000000007276,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.001923779498579914,1.3655188357875048e-4,0.6143302830147239,0.9322336968477573
69,1.8499999999985448,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.004289313395291039,0.002061258269584365,0.6139129073345435,0.9312409766203791
70,1.7999999999992724,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.004289313395291039,0.002061258269584365,0.6139129073345435,0.9312409766203791
71,3.219999999999345,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005473726314838667,0.002892435737333221,0.613615149322602,0.9306612555356495
72,3.149999999999636,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005473726314838667,0.002892435737333221,0.613615149322602,0.9306612555356495
