mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
44,3.298000000002503,100,7,1,4,1e-4,0.632,20,0.8,0.34551779539770966,0.2193228953826991,0.8128558900011598,2.7861652848626695
45,2.2810000000026776,50,10,1,4,1e-4,0.632,20,0.8,0.3890842270475998,0.2789539183586017,0.7823562429762513,2.650522197650956
46,4.311999999998079,100,10,1,4,1e-4,0.632,20,0.8,0.40303154226458027,0.2848913946137781,0.7798959665912323,2.6584476830882724
47,2.2960000000020955,50,15,1,4,1e-4,0.632,20,0.8,0.4508019435629169,0.3555632995134047,0.7321066693593675,2.4534709530599175
48,6.376000000000204,100,15,1,4,1e-4,0.632,20,0.8,0.46710747228227434,0.3631601313128212,0.7281514930071781,2.483266481157714
49,3.3099999999976717,50,20,1,4,1e-4,0.632,20,0.8,0.47236508152132306,0.390293345179316,0.7060701232533365,2.4016004823039325
50,7.35399999999936,100,20,1,4,1e-4,0.632,20,0.8,0.49053175951742456,0.39497178456781357,0.7038605907146471,2.431110862892735
51,1.2639999999992142,50,3,1,7,1e-4,0.632,20,0.8,0.25373358082235686,0.13032861679031071,0.8486951830020814,2.8196830789729797
52,2.2700000000004366,100,3,1,7,1e-4,0.632,20,0.8,0.2551255097027444,0.1363470923256075,0.8463177526497594,2.8276408964919786
53,2.3290000000015425,50,7,1,7,1e-4,0.632,20,0.8,0.35824059304599554,0.253458665348018,0.8024222671527003,2.658663316431282
54,3.2990000000027067,100,7,1,7,1e-4,0.632,20,0.8,0.36893795342892655,0.260964939517324,0.7987481387565485,2.6618672453858268
55,2.2959999999984575,50,10,1,7,1e-4,0.632,20,0.8,0.4085602281378711,0.3310615261483938,0.7622533710120665,2.498814858490339
56,4.330000000001746,100,10,1,7,1e-4,0.632,20,0.8,0.42422500762486237,0.3311174029320101,0.7589712542025022,2.522738009087417
57,3.3060000000004948,50,15,1,7,1e-4,0.632,20,0.8,0.4665593620349908,0.39332233471011124,0.7149284460741565,2.3276984597108403
58,6.35200000000259,100,15,1,7,1e-4,0.632,20,0.8,0.4827089806239926,0.39739058103123315,0.7111423036294545,2.3450284530997543
59,4.298999999999069,50,20,1,7,1e-4,0.632,20,0.8,0.4896140395968369,0.4107695318700427,0.7004005664195562,2.3102063616514124
60,8.473999999998341,100,20,1,7,1e-4,0.632,20,0.8,0.502858990201584,0.41274406827802224,0.6972839928751181,2.3239379597572833
61,1.2780000000020664,50,3,1,4,0.001,0.632,20,0.8,0.231510365493257,0.12390712424529826,0.8408623769652567,2.885756253638635
62,2.2730000000010477,100,3,1,4,0.001,0.632,20,0.8,0.23575348888284053,0.13153461469985928,0.8372567808707165,2.8951614174279348
63,1.2580000000016298,50,7,1,4,0.001,0.632,20,0.8,0.33422539250663386,0.21639848934634232,0.8137745898718782,2.7683201075783934
64,3.2999999999992724,100,7,1,4,0.001,0.632,20,0.8,0.3456568226418566,0.21954794327165084,0.8127792068888197,2.7867354359184096
65,2.290000000000873,50,10,1,4,0.001,0.632,20,0.8,0.39020425511000423,0.2776574641293309,0.7828777485496977,2.656989792168451
66,4.305000000000291,100,10,1,4,0.001,0.632,20,0.8,0.4032566940309623,0.28399161785045623,0.7798674421748532,2.6630288674217226
67,2.2629999999990105,50,15,1,4,0.001,0.632,20,0.8,0.45582084541261503,0.35490430930150596,0.7326077086358186,2.4515775392005894
68,6.34400000000096,100,15,1,4,0.001,0.632,20,0.8,0.4682401164572998,0.3635765469323672,0.7286243234449616,2.4786073195251928
69,3.349000000001979,50,20,1,4,0.001,0.632,20,0.8,0.4809145955947448,0.3891794957201544,0.7061568112918385,2.398358870561529
70,7.363000000001193,100,20,1,4,0.001,0.632,20,0.8,0.49355155572922615,0.3945855742735265,0.7041404991063502,2.42728023746555
71,1.2900000000008731,50,3,1,7,0.001,0.632,20,0.8,0.25373358082235686,0.13032861679031071,0.8486951830020814,2.8196830789729797
72,2.2629999999990105,100,3,1,7,0.001,0.632,20,0.8,0.2551255097027444,0.1363470923256075,0.8463177526497594,2.8276408964919786
73,2.278999999998632,50,7,1,7,0.001,0.632,20,0.8,0.35824059304599554,0.253458665348018,0.8024222671527003,2.658663316431282
74,3.3109999999978754,100,7,1,7,0.001,0.632,20,0.8,0.36893795342892655,0.260964939517324,0.7987481387565485,2.6618672453858268
75,2.2999999999992724,50,10,1,7,0.001,0.632,20,0.8,0.4085602281378711,0.3310615261483938,0.7622533710120665,2.498814858490339
76,4.338999999999942,100,10,1,7,0.001,0.632,20,0.8,0.42422500762486237,0.3311174029320101,0.7589712542025022,2.522738009087417
77,3.2989999999990687,50,15,1,7,0.001,0.632,20,0.8,0.4665593620349908,0.39332233471011124,0.7149284460741565,2.3276984597108403
78,7.43500000000131,100,15,1,7,0.001,0.632,20,0.8,0.4827089806239926,0.39739058103123315,0.7111423036294545,2.3450284530997543
79,4.345000000001164,50,20,1,7,0.001,0.632,20,0.8,0.4896140395968369,0.4107695318700427,0.7004005664195562,2.3102063616514124
80,7.994999999998981,100,20,1,7,0.001,0.632,20,0.8,0.502858990201584,0.41274406827802224,0.6972839928751181,2.3239379597572833
